date,home,away,home_score,away_score,overtime,playoff,neutral,home_odds,away_odds,home_line,over_under
2022-12-11,SEA,CAR,24,30,,,,1.33,3.40,-7.0,43.5
2022-12-11,SF,TB,35,7,,,,1.42,2.95,-5.5,41.5
2022-12-11,DEN,KC,28,34,,,,3.45,1.32,7.0,42.5
2022-12-11,BUF,NYJ,20,12,,,,1.22,4.50,-9.5,44.0
2022-12-11,CIN,CLE,23,10,,,,1.52,2.67,-3.5,48.0
2022-12-11,DAL,HOU,27,23,,,,1.11,7.00,-14.0,47.5
2022-12-11,DET,MIN,34,23,,,,2.30,1.66,3.0,51.0
2022-12-11,NYG,PHI,22,48,,,,2.95,1.42,6.0,43.0
2022-12-11,PIT,BAL,14,16,,,,2.75,1.47,4.0,41.0
2022-12-11,TEN,JAX,22,36,,,,1.47,2.75,-4.0,43.0
2022-12-08,LAR,LV,17,16,,,,2.75,1.47,4.5,43.0
2022-12-05,TB,NO,17,16,,,,1.33,3.40,-6.5,42.5
2022-12-04,DAL,IND,54,19,,,,1.23,4.25,-9.5,44.5
2022-12-04,CIN,KC,27,24,,,,2.25,1.68,3.0,51.0
2022-12-04,LV,LAC,27,20,,,,2.30,1.66,3.0,48.0
2022-12-04,LAR,SEA,23,27,,,,2.30,1.66,3.0,42.5
2022-12-04,SF,MIA,33,17,,,,1.45,2.80,-4.5,46.0
2022-12-04,ATL,PIT,16,19,,,,1.83,2.00,-1.0,42.0
2022-12-04,BAL,DEN,10,9,,,,1.35,3.30,-6.5,41.0
2022-12-04,CHI,GB,19,28,,,,2.20,1.71,2.5,44.0
2022-12-04,DET,JAX,40,14,,,,1.86,1.95,-1.0,49.5
2022-12-04,HOU,CLE,14,27,,,,2.95,1.42,5.0,44.0
2022-12-04,MIN,NYJ,27,22,,,,1.55,2.60,-3.0,41.5
2022-12-04,NYG,WAS,20,20,Y,,,2.00,1.83,1.5,42.0
2022-12-04,PHI,TEN,35,10,,,,1.33,3.40,-6.5,45.5
2022-12-01,NE,BUF,10,24,,,,2.90,1.43,5.5,45.0
2022-11-28,IND,PIT,17,24,,,,1.60,2.45,-3.0,39.5
2022-11-27,PHI,GB,40,33,,,,1.35,3.30,-6.5,45.0
2022-11-27,KC,LAR,26,10,,,,1.22,4.50,-10.0,45.5
2022-11-27,SF,NO,13,0,,,,1.25,4.10,-8.5,41.5
2022-11-27,ARI,LAC,24,25,,,,2.15,1.74,2.5,48.0
2022-11-27,SEA,LV,34,40,Y,,,1.64,2.35,-3.0,47.0
2022-11-27,CAR,DEN,23,10,,,,2.25,1.68,2.5,36.5
2022-11-27,CLE,TB,23,17,Y,,,2.45,1.60,3.0,45.5
2022-11-27,JAX,BAL,28,27,,,,2.75,1.47,4.0,46.5
2022-11-27,MIA,HOU,30,15,,,,1.23,4.25,-9.5,45.0
2022-11-27,NYJ,CHI,31,10,,,,1.54,2.65,-3.5,48.0
2022-11-27,TEN,CIN,16,20,,,,2.10,1.76,2.0,43.0
2022-11-27,WAS,ATL,19,13,,,,1.58,2.50,-3.0,42.0
2022-11-24,MIN,NE,33,26,,,,1.57,2.55,-3.5,43.5
2022-11-24,DAL,NYG,28,20,,,,1.34,3.35,-6.5,43.0
2022-11-24,DET,BUF,25,28,,,,4.50,1.22,10.0,51.0
2022-11-21,ARI,SF,10,38,,,Y,3.00,1.41,5.5,45.0
2022-11-20,LAC,KC,27,30,,,,3.00,1.41,5.5,50.0
2022-11-20,MIN,DAL,3,40,,,,1.90,1.90,-1.0,47.0
2022-11-20,PIT,CIN,30,37,,,,3.00,1.41,5.5,42.5
2022-11-20,DEN,LV,16,22,Y,,,1.74,2.15,-2.5,43.5
2022-11-20,ATL,CHI,27,24,,,,1.45,2.80,-4.5,48.5
2022-11-20,BAL,CAR,13,3,,,,1.13,6.25,-12.5,44.0
2022-11-20,BUF,CLE,31,23,,,,1.35,3.30,-6.5,44.0
2022-11-20,HOU,WAS,10,23,,,,2.20,1.71,2.5,40.5
2022-11-20,IND,PHI,16,17,,,,4.50,1.22,10.0,43.5
2022-11-20,NE,NYJ,10,3,,,,1.40,3.05,-5.5,39.5
2022-11-20,NO,LAR,27,20,,,,1.90,1.90,1.0,42.5
2022-11-20,NYG,DET,18,31,,,,1.47,2.75,-4.0,45.0
2022-11-17,GB,TEN,17,27,,,,1.86,1.95,-1.0,41.0
2022-11-14,PHI,WAS,21,32,,,,1.20,4.75,-10.0,45.0
2022-11-13,SF,LAC,22,16,,,,1.52,2.67,-3.5,47.5
2022-11-13,GB,DAL,31,28,Y,,,2.30,1.66,3.0,44.5
2022-11-13,LAR,ARI,17,27,,,,1.58,2.50,-3.0,45.0
2022-11-13,LV,IND,20,25,,,,1.54,2.65,-3.5,43.0
2022-11-13,BUF,MIN,30,33,Y,,,1.22,4.50,-9.5,49.5
2022-11-13,CHI,DET,30,31,,,,1.80,2.05,-1.5,45.5
2022-11-13,KC,JAX,27,17,,,,1.22,4.50,-9.5,49.5
2022-11-13,MIA,CLE,39,17,,,,1.38,3.15,-5.5,47.0
2022-11-13,NYG,HOU,24,16,,,,1.38,3.15,-6.0,38.0
2022-11-13,PIT,NO,20,10,,,,2.25,1.68,2.5,41.5
2022-11-13,TEN,DEN,17,10,,,,1.76,2.10,-2.0,40.0
2022-11-13,TB,SEA,21,16,,,Y,1.71,2.20,-2.5,46.5
2022-11-10,CAR,ATL,25,15,,,,2.05,1.80,1.5,41.0
2022-11-07,NO,BAL,13,27,,,,2.45,1.60,3.5,49.0
2022-11-06,KC,TEN,20,17,Y,,,1.18,5.25,-10.5,47.0
2022-11-06,TB,LAR,16,13,,,,1.80,2.05,-1.5,43.0
2022-11-06,ARI,SEA,21,31,,,,1.52,2.67,-3.5,49.0
2022-11-06,ATL,LAC,17,20,,,,2.40,1.62,3.0,47.0
2022-11-06,CHI,MIA,32,35,,,,2.55,1.57,3.5,41.5
2022-11-06,CIN,CAR,42,21,,,,1.22,4.50,-9.0,44.0
2022-11-06,DET,GB,15,9,,,,2.55,1.57,3.5,49.0
2022-11-06,JAX,LV,27,20,,,,2.05,1.80,1.5,47.0
2022-11-06,NE,IND,26,3,,,,1.36,3.25,-6.0,41.0
2022-11-06,NYJ,BUF,20,17,,,,5.00,1.19,10.5,47.5
2022-11-06,WAS,MIN,17,20,,,,2.25,1.68,2.5,44.5
2022-11-03,HOU,PHI,17,29,,,,4.50,1.22,9.0,43.0
2022-10-31,CLE,CIN,32,13,,,,2.25,1.68,2.5,45.5
2022-10-30,BUF,GB,27,17,,,,1.23,4.25,-8.5,48.0
2022-10-30,IND,WAS,16,17,,,,1.38,3.15,-6.0,42.5
2022-10-30,LAR,SF,14,31,,,,1.71,2.20,-2.5,40.0
2022-10-30,SEA,NYG,27,13,,,,1.83,2.00,-1.5,43.0
2022-10-30,HOU,TEN,10,17,,,,2.60,1.55,3.5,41.0
2022-10-30,ATL,CAR,37,34,Y,,,1.37,3.20,-6.5,41.0
2022-10-30,DAL,CHI,49,29,,,,1.19,5.00,-10.0,43.0
2022-10-30,DET,MIA,27,31,,,,2.45,1.60,3.0,49.0
2022-10-30,MIN,ARI,34,26,,,,1.37,3.20,-6.5,47.5
2022-10-30,NO,LV,24,0,,,,1.90,1.90,-1.0,44.0
2022-10-30,NYJ,NE,17,22,,,,1.95,1.86,1.0,40.0
2022-10-30,PHI,PIT,35,13,,,,1.22,4.50,-9.5,44.0
2022-10-30,JAX,DEN,17,21,,,Y,1.60,2.45,-3.0,40.0
2022-10-27,TB,BAL,22,27,,,,1.60,2.45,-3.0,44.0
2022-10-24,NE,CHI,14,33,,,,1.38,3.15,-6.0,38.5
2022-10-23,MIA,PIT,16,10,,,,1.38,3.15,-6.0,42.5
2022-10-23,LAC,SEA,23,37,,,,1.27,3.80,-7.5,53.0
2022-10-23,SF,KC,23,44,,,,2.05,1.80,1.5,47.5
2022-10-23,DEN,NYJ,9,16,,,,1.52,2.67,-3.5,43.5
2022-10-23,LV,HOU,38,20,,,,1.34,3.35,-7.0,42.0
2022-10-23,BAL,CLE,23,20,,,,1.38,3.15,-6.0,44.5
2022-10-23,CAR,TB,21,3,,,,4.50,1.22,9.5,41.0
2022-10-23,CIN,ATL,35,17,,,,1.32,3.45,-7.0,43.5
2022-10-23,DAL,DET,24,6,,,,1.33,3.40,-7.0,47.5
2022-10-23,JAX,NYG,17,23,,,,1.66,2.30,-3.0,42.0
2022-10-23,TEN,IND,19,10,,,,1.80,2.05,-1.5,42.0
2022-10-23,WAS,GB,23,21,,,,2.85,1.44,5.5,43.5
2022-10-20,ARI,NO,42,34,,,,1.74,2.15,-2.5,46.0
2022-10-17,LAC,DEN,19,16,Y,,,1.50,2.70,-4.0,47.5
2022-10-16,PHI,DAL,26,17,,,,1.44,2.85,-5.5,45.5
2022-10-16,KC,BUF,20,24,,,,1.90,1.90,-1.0,53.5
2022-10-16,LAR,CAR,24,10,,,,1.22,4.50,-9.5,42.0
2022-10-16,SEA,ARI,19,9,,,,2.15,1.74,2.5,47.0
2022-10-16,ATL,SF,28,14,,,,3.35,1.34,6.5,43.0
2022-10-16,CLE,NE,15,38,,,,1.57,2.55,-3.5,41.5
2022-10-16,GB,NYJ,10,27,,,,1.22,4.50,-9.5,44.0
2022-10-16,IND,JAX,34,27,,,,1.74,2.15,-2.5,44.0
2022-10-16,MIA,MIN,16,24,,,,1.83,2.00,-1.0,46.5
2022-10-16,NO,CIN,26,30,,,,2.00,1.83,1.0,44.0
2022-10-16,NYG,BAL,24,20,,,,3.10,1.40,5.5,43.5
2022-10-16,PIT,TB,20,18,,,,3.25,1.36,6.5,44.5
2022-10-13,CHI,WAS,7,12,,,,2.00,1.83,1.0,40.0
2022-10-10,KC,LV,30,29,,,,1.28,3.75,-7.0,52.5
2022-10-09,BAL,CIN,19,17,,,,1.54,2.65,-3.5,48.0
2022-10-09,ARI,PHI,17,20,,,,2.90,1.43,5.5,49.5
2022-10-09,LAR,DAL,10,22,,,,1.40,3.10,-4.5,45.5
2022-10-09,CAR,SF,15,37,,,,2.75,1.47,5.0,39.5
2022-10-09,BUF,PIT,38,3,,,,1.11,6.75,-14.0,47.0
2022-10-09,CLE,LAC,28,30,,,,2.30,1.66,3.0,48.5
2022-10-09,JAX,HOU,6,13,,,,1.31,3.60,-7.0,44.5
2022-10-09,MIN,CHI,29,22,,,,1.31,3.55,-7.0,43.0
2022-10-09,NE,DET,29,0,,,,1.68,2.25,-3.0,47.0
2022-10-09,NO,SEA,39,32,,,,1.50,2.70,-4.0,45.0
2022-10-09,NYJ,MIA,40,17,,,,2.35,1.64,3.0,44.5
2022-10-09,TB,ATL,21,15,,,,1.27,3.80,-7.5,48.0
2022-10-09,WAS,TEN,17,21,,,,2.25,1.68,2.5,43.5
2022-10-09,GB,NYG,22,27,,,Y,1.27,3.80,-8.0,41.5
2022-10-06,DEN,IND,9,12,Y,,,1.58,2.50,-3.0,43.0
2022-10-03,SF,LAR,24,9,,,,1.86,1.95,-1.5,47.5
2022-10-02,TB,KC,31,41,,,,2.05,1.80,1.5,48.5
2022-10-02,GB,NE,27,24,Y,,,1.35,3.30,-6.5,42.5
2022-10-02,LV,DEN,32,23,,,,1.80,2.05,-2.0,46.0
2022-10-02,CAR,ARI,16,26,,,,2.25,1.68,2.5,46.5
2022-10-02,ATL,CLE,23,20,,,,2.45,1.60,3.0,45.0
2022-10-02,BAL,BUF,20,23,,,,2.60,1.55,4.0,54.5
2022-10-02,DAL,WAS,25,10,,,,1.66,2.30,-2.5,43.0
2022-10-02,DET,SEA,45,48,,,,1.44,2.85,-5.5,46.0
2022-10-02,HOU,LAC,24,34,,,,3.60,1.31,7.0,46.0
2022-10-02,IND,TEN,17,24,,,,1.54,2.65,-3.5,44.5
2022-10-02,NYG,CHI,20,12,,,,1.60,2.45,-3.0,39.5
2022-10-02,PHI,JAX,29,21,,,,1.31,3.60,-7.0,48.0
2022-10-02,PIT,NYJ,20,24,,,,1.58,2.50,-3.5,42.5
2022-10-02,NO,MIN,25,28,,,Y,1.95,1.86,1.0,44.5
2022-09-29,CIN,MIA,27,15,,,,1.80,2.05,-1.5,48.5
2022-09-26,NYG,DAL,16,23,,,,1.52,2.67,-4.0,40.5
2022-09-25,DEN,SF,11,10,,,,1.66,2.30,-3.0,46.0
2022-09-25,ARI,LAR,12,20,,,,2.70,1.50,4.5,51.5
2022-09-25,SEA,ATL,23,27,,,,1.58,2.50,-3.0,42.5
2022-09-25,TB,GB,12,14,,,,1.58,2.50,-3.0,48.0
2022-09-25,LAC,JAX,10,38,,,,1.23,4.25,-9.0,50.5
2022-09-25,CAR,NO,22,14,,,,2.20,1.71,2.5,42.5
2022-09-25,CHI,HOU,23,20,,,,1.60,2.45,-3.0,39.0
2022-09-25,IND,KC,20,17,,,,2.40,1.62,3.0,52.5
2022-09-25,MIA,BUF,21,19,,,,2.70,1.50,4.5,51.0
2022-09-25,MIN,DET,28,24,,,,1.29,3.70,-7.5,50.0
2022-09-25,NE,BAL,26,37,,,,2.40,1.62,3.0,43.0
2022-09-25,NYJ,CIN,12,27,,,,3.00,1.41,6.0,43.0
2022-09-25,TEN,LV,24,22,,,,1.90,1.90,-1.0,47.0
2022-09-25,WAS,PHI,8,24,,,,2.40,1.62,3.0,50.0
2022-09-22,CLE,PIT,29,17,,,,1.58,2.50,-3.0,40.5
2022-09-19,PHI,MIN,24,7,,,,1.74,2.15,-2.5,48.0
2022-09-19,BUF,TEN,41,7,,,,1.28,3.75,-7.0,51.0
2022-09-18,GB,CHI,27,10,,,,1.20,4.75,-9.0,45.5
2022-09-18,DAL,CIN,20,17,,,,1.80,2.05,-1.5,49.5
2022-09-18,DEN,HOU,16,9,,,,1.16,5.50,-10.5,42.0
2022-09-18,LV,ARI,23,29,Y,,,1.71,2.20,-2.5,51.0
2022-09-18,LAR,ATL,31,27,,,,1.11,6.75,-13.5,49.5
2022-09-18,SF,SEA,27,7,,,,1.25,4.20,-8.0,43.5
2022-09-18,BAL,MIA,38,42,,,,1.52,2.67,-3.5,46.0
2022-09-18,CLE,NYJ,30,31,,,,1.35,3.30,-6.5,43.5
2022-09-18,DET,WAS,36,27,,,,2.05,1.80,1.5,44.0
2022-09-18,JAX,IND,24,0,,,,2.70,1.50,4.5,45.5
2022-09-18,NO,TB,10,20,,,,2.60,1.55,4.0,47.0
2022-09-18,NYG,CAR,19,16,,,,1.80,2.05,-1.5,42.5
2022-09-18,PIT,NE,14,17,,,,2.00,1.83,1.5,43.0
2022-09-15,KC,LAC,27,24,,,,1.62,2.40,-3.0,52.5
2022-09-12,SEA,DEN,17,16,,,,2.60,1.55,4.0,41.0
2022-09-11,DAL,TB,3,19,,,,2.15,1.74,2.0,52.0
2022-09-11,ARI,KC,21,44,,,,2.30,1.66,3.0,53.0
2022-09-11,LAC,LV,24,19,,,,1.50,2.70,-4.0,51.5
2022-09-11,MIN,GB,23,7,,,,2.00,1.83,1.5,49.0
2022-09-11,TEN,NYG,20,21,,,,1.34,3.35,-6.5,44.0
2022-09-11,ATL,NO,26,27,,,,2.55,1.57,3.5,42.0
2022-09-11,CAR,CLE,24,26,,,,2.75,1.47,4.5,43.5
2022-09-11,CHI,SF,19,10,,,,3.35,1.34,6.5,42.0
2022-09-11,CIN,PIT,20,23,Y,,,1.37,3.20,-6.5,44.5
2022-09-11,DET,PHI,35,38,,,,2.70,1.50,4.0,46.5
2022-09-11,HOU,IND,20,20,Y,,,4.00,1.26,8.0,44.0
2022-09-11,MIA,NE,20,7,,,,1.62,2.40,-3.0,45.0
2022-09-11,NYJ,BAL,9,24,,,,2.75,1.47,4.5,45.0
2022-09-11,WAS,JAX,28,22,,,,1.50,2.70,-3.5,44.0
2022-09-08,LAR,BUF,10,31,,,,1.86,1.95,-1.0,52.0
2022-02-13,CIN,LAR,20,23,,Y,Y,2.65,1.54,4.0,50.0
2022-01-30,LAR,SF,20,17,,Y,,1.58,2.50,-3.5,46.5
2022-01-30,KC,CIN,24,27,Y,Y,,1.31,3.60,-7.0,53.0
2022-01-23,KC,BUF,42,36,Y,Y,,1.76,2.10,-2.5,54.5
2022-01-23,TB,LAR,27,30,,Y,,1.66,2.30,-3.0,48.0
2022-01-22,GB,SF,10,13,,Y,,1.44,2.85,-5.0,47.5
2022-01-22,TEN,CIN,16,19,,Y,,1.57,2.55,-3.0,47.0
2022-01-17,LAR,ARI,34,11,,Y,,1.50,2.70,-4.5,50.5
2022-01-16,KC,PIT,42,21,,Y,,1.14,6.00,-13.5,46.5
2022-01-16,DAL,SF,17,23,,Y,,1.62,2.40,-3.0,50.5
2022-01-16,TB,PHI,31,15,,Y,,1.25,4.20,-8.5,49.0
2022-01-15,BUF,NE,47,17,,Y,,1.47,2.75,-4.5,43.5
2022-01-15,CIN,LV,26,19,,Y,,1.37,3.20,-6.5,48.5
2022-01-09,LV,LAC,35,32,Y,,,2.30,1.66,2.5,48.5
2022-01-09,ARI,SEA,30,38,,,,1.35,3.30,-6.5,48.0
2022-01-09,LAR,SF,24,27,Y,,,1.40,3.10,-6.0,44.5
2022-01-09,ATL,NO,20,30,,,,2.75,1.47,4.0,40.0
2022-01-09,BAL,PIT,13,16,Y,,,1.47,2.75,-5.0,42.0
2022-01-09,BUF,NYJ,27,10,,,,1.07,9.00,-16.5,45.5
2022-01-09,CLE,CIN,21,16,,,,1.66,2.30,-3.0,44.0
2022-01-09,DET,GB,37,30,,,,2.25,1.68,2.5,44.5
2022-01-09,HOU,TEN,25,28,,,,5.00,1.19,11.0,43.0
2022-01-09,JAX,IND,26,11,,,,8.00,1.09,14.5,44.0
2022-01-09,MIA,NE,33,24,,,,3.05,1.40,5.5,40.0
2022-01-09,MIN,CHI,31,17,,,,1.54,2.65,-3.5,44.5
2022-01-09,NYG,WAS,7,22,,,,3.45,1.32,6.5,39.0
2022-01-09,TB,CAR,41,17,,,,1.25,4.20,-10.0,42.5
2022-01-08,PHI,DAL,26,51,,,,2.20,1.71,2.5,41.5
2022-01-08,DEN,KC,24,28,,,,4.50,1.22,10.0,44.5
2022-01-03,PIT,CLE,26,14,,,,2.40,1.62,3.0,41.0
2022-01-02,GB,MIN,37,10,,,,1.34,3.35,-7.0,48.0
2022-01-02,BAL,LAR,19,20,,,,2.40,1.62,3.0,45.5
2022-01-02,DAL,ARI,22,25,,,,1.43,2.90,-5.0,50.0
2022-01-02,SEA,DET,51,29,,,,1.26,4.00,-8.0,42.5
2022-01-02,LAC,DEN,34,13,,,,1.38,3.15,-6.0,45.5
2022-01-02,SF,HOU,23,7,,,,1.08,8.50,-15.5,45.0
2022-01-02,BUF,ATL,29,15,,,,1.11,7.00,-14.0,44.0
2022-01-02,CHI,NYG,29,3,,,,1.37,3.20,-6.0,38.0
2022-01-02,CIN,KC,34,31,,,,2.80,1.45,4.5,49.0
2022-01-02,IND,LV,20,23,,,,1.27,3.90,-8.5,45.5
2022-01-02,NE,JAX,50,10,,,,1.09,8.00,-15.0,42.5
2022-01-02,NO,CAR,18,10,,,,1.34,3.35,-7.0,38.0
2022-01-02,NYJ,TB,24,28,,,,6.50,1.12,13.0,46.0
2022-01-02,TEN,MIA,34,3,,,,1.55,2.60,-3.5,41.0
2022-01-02,WAS,PHI,16,20,,,,2.40,1.62,3.0,45.0
2021-12-27,NO,MIA,3,20,,,,1.62,2.40,-3.0,40.5
2021-12-26,DAL,WAS,56,14,,,,1.20,4.75,-11.0,47.5
2021-12-26,KC,PIT,36,10,,,,1.22,4.50,-10.5,46.5
2021-12-26,LV,DEN,17,13,,,,1.90,1.90,-1.0,42.5
2021-12-26,SEA,CHI,24,25,,,,1.32,3.50,-7.5,44.0
2021-12-26,ATL,DET,20,16,,,,1.47,2.75,-4.5,44.0
2021-12-26,CAR,TB,6,32,,,,6.00,1.14,13.0,48.0
2021-12-26,CIN,BAL,41,21,,,,1.71,2.20,-2.5,43.5
2021-12-26,HOU,LAC,41,29,,,,5.00,1.19,10.5,47.5
2021-12-26,MIN,LAR,23,30,,,,2.40,1.62,3.0,49.5
2021-12-26,NE,BUF,21,33,,,,1.80,2.05,-1.5,44.5
2021-12-26,NYJ,JAX,26,21,,,,1.76,2.10,-2.0,41.5
2021-12-26,PHI,NYG,34,10,,,,1.20,4.75,-11.0,42.5
2021-12-25,ARI,IND,16,22,,,,1.80,2.05,-1.0,48.5
2021-12-25,GB,CLE,24,22,,,,1.29,3.70,-9.0,45.5
2021-12-23,TEN,SF,20,17,,,,2.50,1.58,3.0,44.5
2021-12-21,LAR,SEA,20,10,,,,1.30,3.65,-7.0,47.0
2021-12-21,PHI,WAS,27,17,,,,1.50,2.70,-4.0,43.5
2021-12-20,CHI,MIN,9,17,,,,2.70,1.50,4.0,43.0
2021-12-20,CLE,LV,14,16,,,,1.37,3.20,-6.5,43.5
2021-12-19,TB,NO,0,9,,,,1.19,5.00,-11.5,46.5
2021-12-19,BAL,GB,30,31,,,,3.30,1.35,6.5,43.0
2021-12-19,DEN,CIN,10,15,,,,1.83,2.00,-1.5,43.5
2021-12-19,SF,ATL,31,13,,,,1.25,4.10,-8.0,45.0
2021-12-19,BUF,CAR,31,14,,,,1.16,5.50,-11.5,44.5
2021-12-19,DET,ARI,30,12,,,,7.00,1.11,13.5,47.5
2021-12-19,JAX,HOU,16,30,,,,1.62,2.40,-3.0,41.0
2021-12-19,MIA,NYJ,31,24,,,,1.25,4.10,-8.5,43.0
2021-12-19,NYG,DAL,6,21,,,,5.00,1.19,10.5,45.0
2021-12-19,PIT,TEN,19,13,,,,2.15,1.74,2.5,41.5
2021-12-18,IND,NE,27,17,,,,1.83,2.00,-1.0,44.0
2021-12-16,LAC,KC,28,34,Y,,,2.50,1.58,3.5,50.0
2021-12-13,ARI,LAR,23,30,,,,1.66,2.30,-3.0,52.0
2021-12-12,GB,CHI,45,30,,,,1.13,6.25,-13.0,45.0
2021-12-12,CIN,SF,23,26,Y,,,1.86,1.95,-1.0,47.5
2021-12-12,TB,BUF,33,27,Y,,,1.58,2.50,-3.5,53.0
2021-12-12,DEN,DET,38,10,,,,1.26,4.00,-8.0,43.5
2021-12-12,LAC,NYG,37,21,,,,1.18,5.25,-10.5,46.0
2021-12-12,CAR,ATL,21,29,,,,1.66,2.30,-3.0,43.5
2021-12-12,CLE,BAL,24,22,,,,1.83,2.00,-1.0,43.5
2021-12-12,HOU,SEA,13,33,,,,3.90,1.27,7.5,43.5
2021-12-12,KC,LV,48,9,,,,1.22,4.50,-9.0,52.0
2021-12-12,NYJ,NO,9,30,,,,3.15,1.38,6.0,44.0
2021-12-12,TEN,JAX,20,0,,,,1.18,5.25,-11.0,43.5
2021-12-12,WAS,DAL,20,27,,,,2.75,1.47,4.5,49.0
2021-12-09,MIN,PIT,36,28,,,,1.55,2.60,-3.5,45.0
2021-12-06,BUF,NE,10,14,,,,1.62,2.40,-3.0,45.0
2021-12-05,KC,DEN,22,9,,,,1.22,4.50,-10.0,49.5
2021-12-05,LAR,JAX,37,7,,,,1.14,6.00,-13.0,48.0
2021-12-05,PIT,BAL,20,19,,,,2.40,1.62,3.0,44.5
2021-12-05,SEA,SF,30,23,,,,2.25,1.68,2.5,46.5
2021-12-05,LV,WAS,15,17,,,,1.74,2.15,-2.5,48.5
2021-12-05,ATL,TB,17,30,,,,4.75,1.20,10.0,51.0
2021-12-05,CHI,ARI,22,33,,,,3.65,1.30,7.0,46.5
2021-12-05,CIN,LAC,22,41,,,,1.71,2.20,-2.5,50.5
2021-12-05,DET,MIN,29,27,,,,3.55,1.31,7.0,47.5
2021-12-05,HOU,IND,0,31,,,,4.00,1.26,7.5,46.0
2021-12-05,MIA,NYG,20,9,,,,1.68,2.25,-2.5,42.5
2021-12-05,NYJ,PHI,18,33,,,,3.60,1.31,7.0,45.0
2021-12-02,NO,DAL,17,27,,,,2.95,1.42,6.0,47.5
2021-11-29,WAS,SEA,17,15,,,,2.15,1.74,2.5,46.5
2021-11-28,BAL,CLE,16,10,,,,1.47,2.75,-4.5,46.5
2021-11-28,GB,LAR,36,28,,,,1.80,2.05,-2.0,50.0
2021-11-28,SF,MIN,34,26,,,,1.71,2.20,-2.5,48.5
2021-11-28,DEN,LAC,28,13,,,,2.05,1.80,1.5,49.0
2021-11-28,CIN,PIT,41,10,,,,1.47,2.75,-4.5,45.5
2021-11-28,HOU,NYJ,14,21,,,,1.62,2.40,-3.0,44.0
2021-11-28,IND,TB,31,38,,,,2.20,1.71,2.5,51.0
2021-11-28,JAX,ATL,14,21,,,,1.95,1.86,1.0,47.5
2021-11-28,MIA,CAR,33,10,,,,1.90,1.90,-1.0,42.5
2021-11-28,NE,TEN,36,13,,,,1.40,3.10,-6.0,44.5
2021-11-28,NYG,PHI,13,7,,,,2.55,1.57,3.5,46.5
2021-11-25,NO,BUF,6,31,,,,2.80,1.45,4.5,46.0
2021-11-25,DAL,LV,33,36,Y,,,1.31,3.60,-7.5,50.5
2021-11-25,DET,CHI,14,16,,,,2.55,1.57,3.5,42.0
2021-11-22,TB,NYG,30,10,,,,1.16,5.50,-11.5,50.5
2021-11-21,LAC,PIT,41,37,,,,1.54,2.65,-3.5,47.5
2021-11-21,KC,DAL,19,9,,,,1.80,2.05,-2.0,54.0
2021-11-21,SEA,ARI,13,23,,,,2.10,1.76,2.0,50.0
2021-11-21,LV,CIN,13,32,,,,1.95,1.86,1.0,49.0
2021-11-21,BUF,IND,15,41,,,,1.34,3.35,-7.0,49.5
2021-11-21,CAR,WAS,21,27,,,,1.66,2.30,-3.0,43.5
2021-11-21,CHI,BAL,13,16,,,,3.20,1.37,6.0,45.0
2021-11-21,CLE,DET,13,10,,,,1.20,4.75,-10.5,46.0
2021-11-21,JAX,SF,10,30,,,,2.95,1.42,5.5,46.5
2021-11-21,MIN,GB,34,31,,,,2.25,1.68,2.5,49.5
2021-11-21,NYJ,MIA,17,24,,,,2.30,1.66,3.0,45.5
2021-11-21,PHI,NO,40,29,,,,1.80,2.05,-1.5,44.0
2021-11-21,TEN,HOU,13,22,,,,1.22,4.50,-10.0,45.5
2021-11-18,ATL,NE,0,25,,,,3.05,1.40,5.5,46.5
2021-11-15,SF,LAR,31,10,,,,2.70,1.50,4.0,49.5
2021-11-14,LV,KC,14,41,,,,2.20,1.71,2.5,51.5
2021-11-14,DEN,PHI,13,30,,,,1.74,2.15,-2.5,45.0
2021-11-14,GB,SEA,17,0,,,,1.40,3.05,-5.5,49.5
2021-11-14,ARI,CAR,10,34,,,,1.20,4.75,-10.0,44.5
2021-11-14,LAC,MIN,20,27,,,,1.71,2.20,-2.5,52.0
2021-11-14,DAL,ATL,43,3,,,,1.23,4.25,-9.0,52.0
2021-11-14,IND,JAX,23,17,,,,1.20,4.75,-10.5,48.0
2021-11-14,NE,CLE,45,7,,,,1.74,2.15,-2.5,44.5
2021-11-14,NYJ,BUF,17,45,,,,6.00,1.14,13.0,48.0
2021-11-14,PIT,DET,16,16,Y,,,1.22,4.50,-9.0,43.5
2021-11-14,TEN,NO,23,21,,,,1.71,2.20,-2.5,44.5
2021-11-14,WAS,TB,29,19,,,,4.50,1.22,9.5,51.5
2021-11-11,MIA,BAL,22,10,,,,3.75,1.28,7.5,47.5
2021-11-08,PIT,CHI,29,27,,,,1.37,3.20,-6.5,40.0
2021-11-07,LAR,TEN,16,28,,,,1.38,3.15,-6.0,54.0
2021-11-07,KC,GB,13,7,,,,1.66,2.30,-3.0,54.5
2021-11-07,SF,ARI,17,31,,,,2.25,1.68,2.5,47.0
2021-11-07,PHI,LAC,24,27,,,,2.30,1.66,3.0,51.0
2021-11-07,BAL,MIN,34,31,Y,,,1.38,3.15,-6.0,50.0
2021-11-07,CAR,NE,6,24,,,,2.30,1.66,2.5,43.0
2021-11-07,CIN,CLE,16,41,,,,1.66,2.30,-3.0,45.5
